SaleID,CustomerID,ProductID,Quantity,TotalAmount,SaleDate,PaymentMethod,StoreLocation,SalesPerson,DeliveryStatus
SALE01622,CUST07032,PROD0588,0,,,,Online,,Cancelled
SALE01623,CUST09714,PROD0551,4,3879.12,06-12-2024,,In-Store,Wanda Graves,Delivered
SALE01624,CUST01680,PROD0096,,,,,Online,Christine Harper,Cancelled
SALE01625,CUST00953,PROD0031,0,,,,,Jonathan Smith,Pending
SALE01626,CUST06432,PROD0580,,,2024-03-03,,Online,Jeremiah Johnson,Pending
SALE01627,CUST03004,PROD0549,,,,Cash,In-Store,Daniel Delacruz,Delivered
SALE01628,CUST05730,PROD0717,0,,2024-06-06,Cash,,Stanley Davis,Cancelled
SALE01629,CUST11133,PROD0400,,,,Cash,In-Store,Jessica Baker,
SALE01630,CUST11191,PROD0236,5,24150.65,,UPI,In-Store,Susan Garcia,Cancelled
SALE01631,CUST07877,PROD0697,4,7312.8,,UPI,,Mary Paul,
SALE01632,CUST04727,PROD0256,0,,2024-07-10,,Online,Dr. Susan Brady,Delivered
SALE01633,CUST01254,PROD0399,,,2025-07-16,Cash,,Joshua Fox,Pending
SALE01634,CUST11876,PROD0101,,,,Credit Card,In-Store,Ryan Hodges,Pending
SALE01635,CUST03732,PROD0556,,,30-12-2023,Cash,In-Store,Alexa Davis,Delivered
SALE01636,CUST08549,PROD0112,,,2025-05-16,Debit Card,Online,Chelsey Pham,Delivered
SALE01637,CUST06061,PROD0278,0,,2024-05-07,Cash,,Yesenia Harrison,Cancelled
SALE01638,CUST09822,PROD0253,,,26-03-2025,,,Deborah Fernandez,Cancelled
SALE01639,CUST07112,PROD0086,,,2024-06-10,UPI,,Teresa Mathis,Pending
SALE01640,CUST06472,PROD0338,0,,2024-08-23,UPI,In-Store,Cindy Johnston,Cancelled
SALE01641,CUST10528,PROD0095,,,11-06-2025,,In-Store,Shelby Lewis,
SALE01642,CUST02157,PROD0586,0,,2025-06-30,Debit Card,Online,Melissa Nichols,
SALE01643,CUST10310,PROD0283,,,2024-04-09,Debit Card,,Sarah Guzman,
SALE01644,CUST10821,PROD0436,0,,12-05-2024,Debit Card,,Martin Hines,Delivered
SALE01645,CUST09996,PROD0793,0,,,UPI,,Michael Jones,Cancelled
SALE01646,CUST02306,PROD0748,2,5126.66,19-10-2024,,In-Store,Charles Rose,Pending
SALE01647,CUST02757,PROD0096,,,13-08-2023,Cash,,Daisy Knight,
SALE01648,CUST06881,PROD0779,,,2024-09-05,UPI,,Tiffany Giles,Cancelled
SALE01649,CUST11110,PROD0565,,,2023-09-04,,Online,Sharon Gray,
SALE01650,CUST09098,PROD0671,4,19891.44,15-07-2025,,In-Store,Madison Kent,Cancelled
SALE01651,CUST02535,PROD0029,,,19-04-2025,,,John Adams,Pending
SALE01652,CUST11654,PROD0637,,,2024-02-26,Credit Card,In-Store,Abigail Armstrong,
SALE01653,CUST02058,PROD0223,,,,Credit Card,Online,Renee Arellano,Pending
SALE01654,CUST08923,PROD0037,5,5063.9,12-03-2025,Debit Card,Online,Joseph Ellis,Pending
SALE01655,CUST07746,PROD0550,0,,,Credit Card,In-Store,Nicole Aguilar,Delivered
SALE01656,CUST11788,PROD0033,0,,2024-03-11,Credit Card,Online,Adrienne Williams,Delivered
SALE01657,CUST07278,PROD0463,5,28407.05,,,,Melissa Palmer,
SALE01658,CUST04117,PROD0719,2,13907.54,,Cash,Online,Wanda Thomas,Delivered
SALE01659,CUST00524,PROD0472,2,11957.7,2023-11-07,Cash,In-Store,Jennifer Miller,Cancelled
SALE01660,CUST10325,PROD0778,0,,2025-02-20,UPI,,Deborah Sweeney,Cancelled
SALE01661,CUST05021,PROD0636,,,,UPI,,Kimberly Ramsey,Delivered
SALE01662,CUST05342,PROD0249,,,,,,Logan Gomez,Delivered
SALE01663,CUST01782,PROD0074,,,2025-04-05,,,,Pending
SALE01664,CUST09364,PROD0650,,,18-05-2025,Debit Card,,Kellie Brown,Cancelled
SALE01665,CUST03675,PROD0116,0,,2025-05-25,UPI,In-Store,James Osborne,
SALE01666,CUST06790,PROD0537,,,,Credit Card,,Daniel Castillo,Pending
SALE01667,CUST03586,PROD0590,,,,UPI,,Michael Farmer,Cancelled
SALE01668,CUST05158,PROD0099,,,,Credit Card,In-Store,Mrs. Kimberly Mitchell,Delivered
SALE01669,CUST02225,PROD0457,0,,2023-10-03,Credit Card,,Peter Hughes,
SALE01670,CUST06466,PROD0555,,,07-10-2024,Credit Card,Online,,Delivered
SALE01671,CUST06974,PROD0093,0,,04-09-2024,Debit Card,Online,Linda Lyons,Cancelled
SALE01672,CUST08083,PROD0310,3,29946.84,,Cash,In-Store,Danielle Shields,Pending
SALE01673,CUST07539,PROD0614,1,1678.01,,Debit Card,,Martin Thompson,
SALE01674,CUST11536,PROD0032,,,,,Online,Corey King,
SALE01675,CUST11689,PROD0711,0,,2023-12-11,,,,
SALE01676,CUST01464,PROD0732,0,,,UPI,,Vincent Wilcox,Pending
SALE01677,CUST01677,PROD0171,4,36444.0,2024-07-04,Debit Card,In-Store,Alison King,Delivered
SALE01678,CUST00180,PROD0778,,,10-05-2024,Debit Card,,Tanya Park,Cancelled
SALE01679,CUST10060,PROD0738,,,17-03-2025,,In-Store,Leslie Hull,Delivered
SALE01680,CUST01363,PROD0365,,,04-11-2023,Credit Card,Online,Russell Miles,
SALE01681,CUST07017,PROD0174,,,2024-02-15,,,Kelly Sanchez,Delivered
SALE01682,CUST06932,PROD0747,3,8616.78,2025-04-18,Cash,In-Store,,Cancelled
SALE01683,CUST01889,PROD0555,0,,2024-08-05,,In-Store,Tiffany Beasley,
SALE01684,CUST11482,PROD0577,,,,Debit Card,,Shannon Freeman,Delivered
SALE01685,CUST10064,PROD0594,0,,2024-09-19,Cash,Online,Randy Brown,Cancelled
SALE01686,CUST01450,PROD0028,,,2024-06-12,UPI,,Timothy Butler,Pending
SALE01687,CUST10556,PROD0269,0,,2023-12-14,Cash,,Wendy Mcbride,Pending
SALE01688,CUST06865,PROD0132,4,26532.56,2025-05-02,Debit Card,,Corey Swanson,Cancelled
SALE01689,CUST06729,PROD0626,,,2024-01-12,,In-Store,Jasmine Hughes,
SALE01690,CUST07825,PROD0483,0,,2025-05-01,,,Roberto Walker,Pending
SALE01691,CUST07152,PROD0330,0,,,UPI,In-Store,Christopher Young,
SALE01692,CUST09946,PROD0616,0,,05-08-2024,Credit Card,In-Store,Alexander Bell,Delivered
SALE01693,CUST10376,PROD0524,,,,Credit Card,,Amanda Harris,
SALE01694,CUST07451,PROD0170,,,26-07-2024,Debit Card,,Mario Watson,Delivered
SALE01695,CUST09135,PROD0215,,,,Credit Card,,Tasha Miller,
SALE01696,CUST06403,PROD0706,5,18618.1,07-06-2024,Cash,,Chelsey Mcdonald,
SALE01697,CUST01378,PROD0345,,,2024-02-10,Credit Card,,,Cancelled
SALE01698,CUST04309,PROD0631,,,2024-07-13,Cash,,Christopher Powell,
SALE01699,CUST07938,PROD0183,,,03-12-2024,Cash,Online,Angel Nguyen,Pending
SALE01700,CUST08289,PROD0065,,,18-06-2025,UPI,Online,Jessica Kirk MD,Pending
SALE01701,CUST11615,PROD0193,,,23-01-2025,Credit Card,,Crystal Mcbride,Cancelled
SALE01702,CUST09921,PROD0684,,,2024-11-06,Credit Card,,Virginia Evans,
SALE01703,CUST04473,PROD0720,4,18847.08,06-12-2023,UPI,In-Store,Julie Wilson,Delivered
SALE01704,CUST08357,PROD0437,,,2023-08-17,Debit Card,Online,Christy Schmidt,Delivered
SALE01705,CUST01606,PROD0262,,,,Credit Card,,Jeffery Lee,
SALE01706,CUST05649,PROD0589,0,,,Debit Card,,Brandon Fuentes,Pending
SALE01707,CUST01495,PROD0266,,,21-03-2024,Cash,,Riley Steele,Pending
SALE01708,CUST08093,PROD0184,,,08-12-2024,Debit Card,Online,William Lucero,
SALE01709,CUST11648,PROD0745,5,8933.7,11-12-2023,Cash,In-Store,Brenda Simmons,Cancelled
SALE01710,CUST07643,PROD0139,0,,,,In-Store,Colleen Mcdonald,Cancelled
SALE01711,CUST02533,PROD0342,2,3631.38,,,,,Cancelled
SALE01712,CUST06072,PROD0069,0,,,Debit Card,Online,,
SALE01713,CUST07992,PROD0702,,,,Cash,,Shawna Johnson,Cancelled
SALE01714,CUST03773,PROD0553,2,4638.4,03-09-2023,,,Donald White,Delivered
SALE01715,CUST02073,PROD0752,5,10964.95,2024-05-16,Credit Card,Online,Sally Mccoy,
SALE01716,CUST09659,PROD0023,5,25424.6,2024-05-22,Credit Card,Online,Jessica Young,
SALE01717,CUST07117,PROD0422,,,27-04-2024,,Online,Karen Williams,
SALE01718,CUST03538,PROD0083,4,17895.92,,Credit Card,,Marcus Walker,Pending
SALE01719,CUST02407,PROD0472,3,17936.55,07-08-2025,Cash,Online,Tyler Peters,
SALE01720,CUST00552,PROD0770,3,5411.16,,,Online,Joel Jackson,
SALE01721,CUST00456,PROD0519,0,,,Credit Card,,Linda Gonzales,
SALE01722,CUST07463,PROD0220,0,,2025-04-19,,,Ernest Moore,Cancelled
SALE01723,CUST07682,PROD0624,,,2024-01-26,Debit Card,,Deborah Hancock,Pending
SALE01724,CUST05161,PROD0263,,,,Debit Card,,Katherine Garcia,Delivered
SALE01725,CUST08343,PROD0243,0,,,Credit Card,,Anthony Warner,Pending
SALE01726,CUST02290,PROD0121,,,2024-06-01,Debit Card,,Harry Buck,Delivered
SALE01727,CUST03909,PROD0251,2,18852.76,2025-07-24,,,,
SALE01728,CUST06532,PROD0576,,,,Credit Card,Online,Michael Bailey,
SALE01729,CUST05959,PROD0631,,,2024-05-11,UPI,In-Store,Katie Morgan,
SALE01730,CUST00643,PROD0059,,,2023-11-20,UPI,,Ryan Campos,Cancelled
SALE01731,CUST00324,PROD0046,2,15419.92,25-12-2024,UPI,,Stacey Archer,Cancelled
SALE01732,CUST03463,PROD0159,,,2024-11-30,Credit Card,In-Store,Emily Ayers,
SALE01733,CUST04533,PROD0367,,,2024-01-23,,Online,Michele Hunt,Cancelled
SALE01734,CUST01416,PROD0759,3,14236.41,,Cash,In-Store,Cheryl Kim,
SALE01735,CUST09396,PROD0527,,,,,,Diana Hunt,Delivered
SALE01736,CUST02290,PROD0732,,,2024-08-07,,In-Store,Kathy Marshall,Pending
SALE01737,CUST07788,PROD0411,0,,2024-02-06,,Online,Amber Anthony,
SALE01738,CUST00299,PROD0556,4,27979.4,2025-08-11,,Online,Sherry Turner,Delivered
SALE01739,CUST11076,PROD0367,4,13344.72,2025-07-24,Debit Card,Online,Jeffrey White,Pending
SALE01740,CUST10923,PROD0416,,,2024-05-17,,Online,Barry Bridges,Delivered
SALE01741,CUST01823,PROD0624,3,29989.5,2023-10-19,Credit Card,,Jose Lara,Pending
SALE01742,CUST05820,PROD0479,1,605.73,,UPI,Online,Ethan Jones,Delivered
SALE01743,CUST01611,PROD0733,,,,Credit Card,,,Delivered
SALE01744,CUST01341,PROD0399,,,,Debit Card,,Taylor Gomez,
SALE01745,CUST00879,PROD0659,,,06-04-2025,Credit Card,,Kelsey Coleman,
SALE01746,CUST05795,PROD0230,,,2024-03-03,Credit Card,,David Raymond,Pending
SALE01747,CUST05724,PROD0204,,,2025-03-01,,In-Store,Brian Decker,Pending
SALE01748,CUST03176,PROD0717,0,,,,Online,John Perez,Delivered
SALE01749,CUST10587,PROD0006,,,2025-02-14,UPI,In-Store,Christine Crawford,Pending
SALE01750,CUST08912,PROD0289,,,,Debit Card,,Mr. Francisco Floyd III,
SALE01751,CUST08721,PROD0323,0,,2023-10-24,UPI,Online,David Murphy,Pending
SALE01752,CUST08942,PROD0355,5,49031.35,2024-03-10,,,Stephanie Glover,
SALE01753,CUST03361,PROD0734,,,2023-10-05,Debit Card,,Alyssa Williams,Pending
SALE01754,CUST06745,PROD0326,,,2025-03-04,Debit Card,In-Store,Samantha Sparks,Cancelled
SALE01755,CUST00522,PROD0037,,,2024-12-25,Debit Card,In-Store,James Baldwin,Delivered
SALE01756,CUST03358,PROD0596,,,,Credit Card,,Pamela Gonzalez,
SALE01757,CUST00460,PROD0798,,,,UPI,,Victoria Matthews,Pending
SALE01758,CUST02169,PROD0020,,,16-02-2025,Credit Card,,Caitlyn Thompson,Delivered
SALE01759,CUST11187,PROD0051,,,2025-01-25,Cash,,Melinda Wells,Delivered
SALE01760,CUST09960,PROD0121,,,30-12-2023,Cash,,Tammy Ortiz,
SALE01761,CUST05448,PROD0232,0,,,,,Elizabeth Kelley,
SALE01762,CUST00699,PROD0294,,,,,Online,Cathy Harvey,
SALE01763,CUST00257,PROD0166,,,,Credit Card,,Cynthia White,Pending
SALE01764,CUST08206,PROD0766,,,02-06-2025,UPI,,Anna Myers,Cancelled
SALE01765,CUST02998,PROD0164,5,40935.25,,Debit Card,Online,Curtis Warren,
SALE01766,CUST02637,PROD0743,,,2023-11-05,Credit Card,,Aaron Hanson,
SALE01767,CUST07661,PROD0679,,,,Debit Card,In-Store,Troy Reed,Pending
SALE01768,CUST02764,PROD0178,,,29-06-2024,Debit Card,,Ashley Weaver,Cancelled
SALE01769,CUST08236,PROD0574,,,07-11-2024,Cash,,Anthony Rivers,Pending
SALE01770,CUST08269,PROD0088,,,2024-05-18,Cash,Online,,Pending
SALE01771,CUST02289,PROD0154,0,,,Debit Card,In-Store,Sean Whitaker Jr.,Cancelled
SALE01772,CUST06718,PROD0517,,,25-04-2025,UPI,,John Sandoval,Delivered
SALE01773,CUST04391,PROD0189,0,,,,,Misty Johnson,Pending
SALE01774,CUST05492,PROD0438,,,,UPI,Online,Erin Ryan,Delivered
SALE01775,CUST02180,PROD0642,1,7349.7,2024-09-08,Cash,,Daniel Gomez,Cancelled
SALE01776,CUST01492,PROD0118,0,,,Cash,,Robert Rios,
SALE01777,CUST04374,PROD0663,2,10670.16,,Credit Card,In-Store,Karen Jones,Delivered
SALE01778,CUST00790,PROD0532,,,29-06-2024,Credit Card,Online,Mark Wilson,Delivered
SALE01779,CUST11162,PROD0418,,,2024-07-29,Credit Card,Online,Adam Lewis,
SALE01780,CUST07112,PROD0716,,,15-11-2024,,Online,Ross Harris,
SALE01781,CUST05728,PROD0497,3,21086.16,08-11-2023,Credit Card,,Ronnie Juarez,Cancelled
SALE01782,CUST04237,PROD0170,,,2024-10-09,,In-Store,,
SALE01783,CUST09025,PROD0357,1,931.03,2023-10-05,Cash,,Megan Kelly,
SALE01784,CUST03202,PROD0629,0,,2025-02-10,Debit Card,Online,Lance Bridges,
SALE01785,CUST09654,PROD0135,,,09-06-2025,Debit Card,Online,Edward Reed,
SALE01786,CUST06105,PROD0230,5,6859.5,14-06-2025,,Online,Diane Hardy,
SALE01787,CUST08749,PROD0325,0,,2023-12-01,,In-Store,Melissa Martinez,Delivered
SALE01788,CUST11987,PROD0244,3,27892.44,13-08-2024,Debit Card,,Calvin Pierce,
SALE01789,CUST08030,PROD0113,,,2024-12-02,UPI,,Stacie Garza,Pending
SALE01790,CUST03013,PROD0307,0,,04-06-2024,,,Chad Gray,
SALE01791,CUST05685,PROD0701,,,2025-08-04,,Online,Mark Campbell,Pending
SALE01792,CUST03988,PROD0112,0,,01-06-2025,Credit Card,In-Store,Stephen Brown,Pending
SALE01793,CUST03169,PROD0387,,,25-05-2025,UPI,,Tara Mullins,
SALE01794,CUST07429,PROD0385,,,,Cash,,Emily Shaw,Pending
SALE01795,CUST05895,PROD0303,0,,2023-12-20,Debit Card,Online,Robert Key,Cancelled
SALE01796,CUST05079,PROD0483,,,,Cash,,Timothy Briggs,Cancelled
SALE01797,CUST07818,PROD0517,0,,,,In-Store,Alexander Smith,Delivered
SALE01798,CUST00216,PROD0791,,,,,In-Store,Jessica Fuller,Delivered
SALE01799,CUST06506,PROD0251,,,16-01-2025,Debit Card,,Stacey Rodriguez DDS,Delivered
SALE01800,CUST05689,PROD0330,0,,,UPI,,Jonathon Lawrence,Delivered
SALE01801,CUST04232,PROD0482,3,29041.53,,Cash,,Donald Allison,Delivered
SALE01802,CUST11939,PROD0459,,,,,,Rhonda Allen,
SALE01803,CUST06245,PROD0261,,,15-05-2025,,,,Pending
SALE01804,CUST07974,PROD0028,0,,2025-01-09,Credit Card,,Samuel Wallace,Pending
SALE01805,CUST05131,PROD0128,3,25821.06,,Cash,,Lisa Guzman,Delivered
SALE01806,CUST07830,PROD0168,0,,,,,Robin Bolton,
SALE01807,CUST10704,PROD0711,,,2025-06-20,,,Jasmin Turner,
SALE01808,CUST05951,PROD0191,,,28-01-2024,,,Dr. Ruben Kelley II,Delivered
SALE01809,CUST09380,PROD0325,5,20032.85,,UPI,Online,Nicholas Williams,Delivered
SALE01810,CUST05205,PROD0561,,,2025-07-16,Credit Card,,Jennifer Cox,Cancelled
SALE01811,CUST10239,PROD0080,5,26497.0,25-09-2024,,Online,Thomas Horne,Pending
SALE01812,CUST08097,PROD0275,,,2024-03-01,,In-Store,Erica Logan,Delivered
SALE01813,CUST08877,PROD0342,,,2024-04-16,UPI,In-Store,Jonathan Young,Delivered
SALE01814,CUST07428,PROD0421,,,,Cash,Online,Toni Smith,
SALE01815,CUST10248,PROD0454,,,2024-10-22,,,Michelle Smith,
SALE01816,CUST08194,PROD0539,1,5349.59,,,In-Store,Steven Estrada,Delivered
SALE01817,CUST10215,PROD0711,2,17288.28,28-11-2024,Credit Card,In-Store,Denise Salinas,Cancelled
SALE01818,CUST10598,PROD0411,,,2024-09-28,Credit Card,In-Store,Julie Wells,Delivered
SALE01819,CUST01960,PROD0413,4,34663.4,2025-01-13,,,Gina Stewart,Delivered
SALE01820,CUST11291,PROD0626,,,2024-08-18,,,John Banks,Cancelled
SALE01821,CUST11734,PROD0569,,,13-08-2024,,,Lynn Banks,Pending
SALE01822,CUST10097,PROD0030,,,,Credit Card,Online,Kathy George,Delivered
SALE01823,CUST10737,PROD0484,0,,16-01-2025,,,Nicholas Sullivan,Delivered
SALE01824,CUST06490,PROD0087,4,33589.56,,Cash,,Timothy Barnes,
SALE01825,CUST06655,PROD0434,,,24-03-2025,Credit Card,Online,Dalton Lopez,
SALE01826,CUST09206,PROD0568,0,,2025-03-26,,Online,Thomas Payne,
SALE01827,CUST09056,PROD0376,1,8590.0,,Debit Card,Online,Charles Reid,Cancelled
SALE01828,CUST03996,PROD0639,,,2023-12-17,,,Tracey Weaver,Cancelled
SALE01829,CUST03885,PROD0623,2,3251.38,,Debit Card,,Jacob Glenn,Delivered
SALE01830,CUST08586,PROD0736,2,19054.44,,,In-Store,William Williams,
SALE01831,CUST06963,PROD0305,,,2023-10-05,Debit Card,,Angela Knapp,Cancelled
SALE01832,CUST02619,PROD0456,,,2023-10-16,,,William Mullins,Cancelled
SALE01833,CUST02288,PROD0381,,,2025-07-21,Debit Card,,Nicole Boyd,
SALE01834,CUST06468,PROD0141,2,15625.66,08-04-2025,Cash,Online,Sylvia Clark,Pending
SALE01835,CUST05692,PROD0512,0,,02-02-2024,Debit Card,,Natalie Porter,
SALE01836,CUST02333,PROD0444,,,2024-04-24,UPI,,Mr. John Le Jr.,Cancelled
SALE01837,CUST07910,PROD0635,,,02-04-2024,,,Nicole Graham,Delivered
SALE01838,CUST09622,PROD0011,,,,,,Barbara Moore,Pending
SALE01839,CUST02564,PROD0388,,,2025-02-14,Debit Card,Online,Russell Strong,Pending
SALE01840,CUST00142,PROD0792,,,,,Online,Katherine Campbell,Delivered
SALE01841,CUST00664,PROD0515,,,2024-02-11,,,Kenneth Wilson,Cancelled
SALE01842,CUST08028,PROD0091,,,2024-02-17,Debit Card,,Nicholas Baker,Delivered
SALE01843,CUST11390,PROD0531,0,,20-08-2023,Credit Card,Online,Randall Cobb,Pending
SALE01844,CUST04947,PROD0510,0,,,Cash,,Wayne Rice,Delivered
SALE01845,CUST04832,PROD0404,,,,Cash,,Elizabeth Hobbs,Cancelled
SALE01846,CUST06260,PROD0168,0,,2024-06-24,,Online,Robert Singh,Delivered
SALE01847,CUST01083,PROD0081,0,,2024-06-02,,,,Pending
SALE01848,CUST10976,PROD0383,,,,Credit Card,,Kyle Long,Pending
SALE01849,CUST01093,PROD0637,,,,UPI,,Patrick Miller,Cancelled
SALE01850,CUST09883,PROD0514,0,,2025-04-14,,Online,Derek Carlson,
SALE01851,CUST00124,PROD0044,5,8372.85,12-11-2023,Cash,Online,Trevor Alvarez,Pending
SALE01852,CUST02642,PROD0205,0,,2025-02-21,Debit Card,In-Store,Michael Lee,Cancelled
SALE01853,CUST10496,PROD0051,,,,UPI,In-Store,Vanessa Jimenez,Delivered
SALE01854,CUST05577,PROD0775,0,,30-03-2025,Credit Card,,Sara Allison,Delivered
SALE01855,CUST03150,PROD0478,0,,,UPI,In-Store,Brian King,Delivered
SALE01856,CUST01772,PROD0739,,,,,,Justin Romero,Pending
SALE01857,CUST08731,PROD0548,0,,2024-12-16,,Online,Kelly Jacobson,Cancelled
SALE01858,CUST02091,PROD0746,,,,UPI,,Jessica Conway,Pending
SALE01859,CUST04992,PROD0798,0,,2024-10-07,Cash,,Heather Barker,Delivered
SALE01860,CUST06711,PROD0039,,,2024-03-21,Credit Card,Online,Nancy Pratt,Cancelled
SALE01861,CUST01442,PROD0297,0,,2023-08-20,Cash,In-Store,Phillip Nelson,
SALE01862,CUST02916,PROD0515,0,,27-05-2024,Cash,,Chad Romero,Cancelled
SALE01863,CUST05057,PROD0689,5,20329.65,,Cash,In-Store,Elizabeth Salazar,Pending
SALE01864,CUST04948,PROD0074,,,,,,James Huang,Cancelled
SALE01865,CUST05699,PROD0689,2,8131.86,2024-09-21,,,Laurie Matthews,Pending
SALE01866,CUST11188,PROD0343,1,8895.72,2025-04-25,Debit Card,,Marisa Gaines,Delivered
SALE01867,CUST03895,PROD0412,,,22-03-2024,Cash,In-Store,Aaron Burke,Cancelled
SALE01868,CUST06448,PROD0454,,,2024-04-10,Cash,In-Store,Robert Smith,Pending
SALE01869,CUST05765,PROD0649,,,23-10-2023,,,Yolanda Watkins,Pending
SALE01870,CUST11219,PROD0275,,,,UPI,In-Store,Kari Hardy,Pending
SALE01871,CUST08828,PROD0350,,,,UPI,,Terry Adkins,
SALE01872,CUST01709,PROD0717,,,,UPI,,Maria Freeman,
SALE01873,CUST00754,PROD0547,0,,2025-04-20,,Online,James Marshall,
SALE01874,CUST11308,PROD0726,,,2024-12-03,Debit Card,Online,Ms. Erica Black,Pending
SALE01875,CUST00754,PROD0072,,,2023-12-21,Debit Card,,Brooke Williams,Cancelled
SALE01876,CUST11955,PROD0372,,,27-09-2024,,,Logan Scott,
SALE01877,CUST07334,PROD0221,0,,15-08-2024,Cash,,Laura Davis,Delivered
SALE01878,CUST05166,PROD0365,,,26-04-2024,Credit Card,,Kristina Walker,Cancelled
SALE01879,CUST03455,PROD0660,0,,,Credit Card,Online,,Pending
SALE01880,CUST04560,PROD0553,,,04-08-2024,UPI,,Eugene Haynes,
SALE01881,CUST11494,PROD0194,,,11-11-2024,UPI,,Carl Walter,Delivered
SALE01882,CUST02230,PROD0131,,,2024-09-13,Debit Card,,William Hernandez,
SALE01883,CUST01983,PROD0589,,,2024-04-11,Credit Card,Online,Elizabeth Ward,Cancelled
SALE01884,CUST11467,PROD0520,,,01-01-2024,,Online,Jesus Nunez,
SALE01885,CUST05416,PROD0154,5,36247.8,22-06-2024,,,Samuel Todd,Delivered
SALE01886,CUST03418,PROD0281,0,,,,,Tracey Washington,
SALE01887,CUST07744,PROD0629,0,,,Debit Card,,Brandon Bradford,
SALE01888,CUST06153,PROD0303,5,49048.35,2025-04-21,Credit Card,Online,Alex Ramsey,Pending
SALE01889,CUST06502,PROD0569,0,,15-03-2024,UPI,,,
SALE01890,CUST02597,PROD0468,,,2024-01-31,Cash,Online,Leon Peterson,
SALE01891,CUST05425,PROD0260,,,,,In-Store,,Cancelled
SALE01892,CUST07153,PROD0465,,,19-12-2023,,Online,Katie Boyd,Cancelled
SALE01893,CUST05001,PROD0479,,,,Credit Card,Online,Lisa Novak,
SALE01894,CUST07415,PROD0692,,,2024-07-06,UPI,Online,Jason Roach,Cancelled
SALE01895,CUST02467,PROD0591,0,,08-03-2025,Cash,,Kelly Perez,Cancelled
SALE01896,CUST05641,PROD0467,0,,,Credit Card,Online,Ana Cannon,
SALE01897,CUST01045,PROD0243,,,2025-04-04,Credit Card,Online,Shelby Whitehead,
SALE01898,CUST01580,PROD0197,3,24482.46,2025-07-13,Credit Card,Online,Taylor Barton,Cancelled
SALE01899,CUST07632,PROD0525,,,,Credit Card,,Crystal Howard,Pending
SALE01900,CUST03732,PROD0475,5,18317.35,2024-06-09,Debit Card,,Ashley Avila,
SALE01901,CUST05234,PROD0190,,,06-03-2025,Debit Card,Online,Christy Young,Cancelled
SALE01902,CUST08425,PROD0370,1,9852.78,,UPI,,Joshua Stevens,
SALE01903,CUST09316,PROD0399,3,,,,Online,Stephanie Ward,Cancelled
SALE01904,CUST01561,PROD0535,1,6603.47,,Cash,Online,Michael Mcintosh,
SALE01905,CUST10212,PROD0483,0,,,Credit Card,Online,Wayne George,
SALE01906,CUST04111,PROD0400,,,28-06-2024,Debit Card,In-Store,Mary Miller,Delivered
SALE01907,CUST00993,PROD0005,,,,Credit Card,,Susan Esparza,
SALE01908,CUST04724,PROD0659,,,2024-03-02,,,Dennis Boone,Delivered
SALE01909,CUST01702,PROD0510,4,16085.72,31-07-2025,,Online,Linda Kelly,
SALE01910,CUST08860,PROD0605,,,,Credit Card,,Jeanette Hughes,Cancelled
SALE01911,CUST00306,PROD0302,,,28-11-2024,Credit Card,,Tina Burns,
SALE01912,CUST02456,PROD0079,,,2024-03-12,,In-Store,,Pending
SALE01913,CUST01376,PROD0508,,,03-10-2023,,In-Store,Patricia Valdez,
SALE01914,CUST07201,PROD0080,0,,2023-10-06,,In-Store,Lori Fuentes,Pending
SALE01915,CUST02206,PROD0668,2,3845.34,,,In-Store,Christine Garcia,
SALE01916,CUST08109,PROD0642,,,2024-12-28,Debit Card,,Anita Cobb,
SALE01917,CUST10958,PROD0018,,,,Cash,,Eric Jordan,Cancelled
SALE01918,CUST06365,PROD0047,0,,2025-04-23,,,Gregory Stafford,
SALE01919,CUST04783,PROD0306,0,,15-03-2025,Debit Card,In-Store,Brian Gonzalez,Pending
SALE01920,CUST11771,PROD0052,0,,01-03-2025,,Online,Laura Small,Pending
SALE01921,CUST09779,PROD0240,,,2024-01-29,,,Victoria Williams,Pending
SALE01922,CUST09519,PROD0137,,,,Credit Card,,Jay Archer,Cancelled
SALE01923,CUST08418,PROD0744,,,,Cash,,Annette Melendez,Pending
SALE01924,CUST03727,PROD0734,,,10-08-2024,UPI,In-Store,Jason Robinson,Delivered
SALE01925,CUST06048,PROD0579,0,,2024-11-01,Cash,In-Store,Raymond Craig,Pending
SALE01926,CUST04099,PROD0112,,,06-02-2024,Debit Card,In-Store,James Roberts,Cancelled
SALE01927,CUST02219,PROD0626,3,23757.69,2023-12-21,Credit Card,In-Store,Danny Blackburn MD,Delivered
SALE01928,CUST08758,PROD0131,0,,2024-07-15,,Online,Jennifer Barnes,
SALE01929,CUST01070,PROD0654,0,,,Debit Card,,Francis Graves,Delivered
SALE01930,CUST03255,PROD0580,0,,,,,Parker Terry,
SALE01931,CUST02735,PROD0470,0,,2023-09-08,Credit Card,Online,,Cancelled
SALE01932,CUST08195,PROD0612,,,2024-06-01,Credit Card,,,Delivered
SALE01933,CUST10215,PROD0717,,,2024-03-22,,,Walter Rojas,
SALE01934,CUST02270,PROD0747,0,,,Debit Card,Online,Julie Solis,
SALE01935,CUST11690,PROD0317,,,2024-04-25,UPI,,Steven Willis,
SALE01936,CUST09931,PROD0018,0,,,Cash,,Michelle Johnson,Pending
SALE01937,CUST11163,PROD0096,5,26317.9,28-05-2025,,,Brandon Murphy,
